oid,filter,mjd,mag,magerr,clrcoeff,ref,ref_err
538202200014358,zr,58877.56599,13.524875,0.013398491,0.0998396,13.457000160217284,0.021
538202200014358,zr,58879.55441,13.5041485,0.013389685,0.09646028,13.457000160217284,0.021
538202200014358,zr,58879.55944,13.506759,0.013390789,0.10322162,13.457000160217284,0.021
538202200014358,zr,58879.56448,13.519747,0.013396304,0.1045703,13.457000160217284,0.021
538202200014358,zr,58885.55475,13.562168,0.013414544,0.09226322,13.457000160217284,0.021
538202200014358,zr,58885.55976,13.549961,0.01340926,0.09024126,13.457000160217284,0.021
538202200014358,zr,58885.56477,13.545438,0.013407309,0.09703109,13.457000160217284,0.021
538202200014358,zr,58892.52127,13.511818,0.013392935,0.09110401,13.457000160217284,0.021
538102200010791,zg,58892.55899,14.42991,0.016242085,-0.040773768,14.2649995803833,0.017
538202200014358,zr,58900.51349,13.5039,0.01338958,0.07541475,13.457000160217284,0.021
538102200010791,zg,58913.52298,14.487153,0.01624343,-0.0478202,14.2649995803833,0.017
538102200010791,zg,58943.44801,14.469226,0.016242832,-0.05787362,14.2649995803833,0.017
538202200014358,zr,58943.5034,13.529735,0.013400568,0.091286205,13.457000160217284,0.021
538102200010791,zg,58954.42257,14.452298,0.016242418,-0.064633094,14.2649995803833,0.017
538202200014358,zr,58954.48448,13.532638,0.01340181,0.08892373,13.457000160217284,0.021
538202200014358,zr,58962.46258,13.566742,0.013416532,0.08601411,13.457000160217284,0.021
538102200010791,zg,58965.43993,14.4679165,0.016242795,-0.05797976,14.2649995803833,0.017
538202200014358,zr,58968.43955,13.544676,0.013406981,0.08889584,13.457000160217284,0.021
538202200014358,zr,58971.39955,13.544444,0.013406881,0.086507484,13.457000160217284,0.021
538102200010791,zg,58971.44245,14.519443,0.016244922,-0.09744198,14.2649995803833,0.017
538102200010791,zg,58974.48334,14.464374,0.0162427,-0.038079612,14.2649995803833,0.017
538102200010791,zg,58977.39823,14.515211,0.016244696,-0.07289412,14.2649995803833,0.017
538202200014358,zr,58977.44267,13.5503845,0.013409441,0.090234846,13.457000160217284,0.021
538102200010791,zg,58980.4413,14.527815,0.016245402,-0.08436889,14.2649995803833,0.017
538202200014358,zr,58980.4858,13.552347,0.013410291,0.087243535,13.457000160217284,0.021
538202200014358,zr,58985.41978,13.547313,0.013408117,0.08289972,13.457000160217284,0.021
538102200010791,zg,58991.40651,14.526149,0.016245304,-0.099425964,14.2649995803833,0.017
538202200014358,zr,58991.44458,13.559505,0.013413389,0.08160748,13.457000160217284,0.021
538102200010791,zg,58994.43744,14.490222,0.016243549,-0.07973518,14.2649995803833,0.017
538102200010791,zg,58997.40212,14.52124,0.016245022,-0.08256569,14.2649995803833,0.017
538102200010791,zg,59005.21894,14.511382,0.0162445,-0.0408933,14.2649995803833,0.017
538102200010791,zg,59009.2801,14.48808,0.016243465,-0.06383487,14.2649995803833,0.017
538202200014358,zr,59009.40091,13.5844555,0.01342427,0.08815223,13.457000160217284,0.021
538102200010791,zg,59012.33742,14.531147,0.0162456,-0.09111054,14.2649995803833,0.017
538202200014358,zr,59015.35823,13.56608,0.013416244,0.08375637,13.457000160217284,0.021
538202200014358,zr,59018.26339,13.558882,0.013413118,0.08188155,13.457000160217284,0.021
538102200010791,zg,59018.35773,14.50144,0.016244024,-0.07812486,14.2649995803833,0.017
538202200014358,zr,59024.2596,13.496013,0.013386251,0.089973964,13.457000160217284,0.021
538202200014358,zr,59027.28032,13.536495,0.013403464,0.08985634,13.457000160217284,0.021
538102200010791,zg,59027.36231,14.45862,0.016242556,-0.04760608,14.2649995803833,0.017
538102200010791,zg,59031.32118,14.547904,0.016246697,-0.09609148,14.2649995803833,0.017
538202200014358,zr,59031.37905,13.578516,0.013421669,0.08696044,13.457000160217284,0.021
538102200010791,zg,59034.23167,14.566268,0.016248073,-0.0634959,14.2649995803833,0.017
538202200014358,zr,59034.34009,13.596253,0.013429458,0.08769701,13.457000160217284,0.021
538102200010791,zg,59037.25813,14.518593,0.016244877,-0.057575066,14.2649995803833,0.017
538202200014358,zr,59037.36477,13.596873,0.013429732,0.087788634,13.457000160217284,0.021
538102200010791,zg,59040.27393,14.534024,0.016245777,-0.05872539,14.2649995803833,0.017
538202200014358,zr,59043.27993,13.5896635,0.013426557,0.07020422,13.457000160217284,0.021
538102200010791,zg,59044.31692,14.471441,0.016242897,-0.045416865,14.2649995803833,0.017
538202200014358,zr,59046.38601,13.583941,0.0134240445,0.09636121,13.457000160217284,0.021
538102200010791,zg,59049.30002,14.496104,0.016243791,-0.06644312,14.2649995803833,0.017
538202200014358,zr,59052.25658,13.539117,0.013404589,0.08540191,13.457000160217284,0.021
538102200010791,zg,59052.30162,14.472414,0.016242927,-0.056119114,14.2649995803833,0.017
538102200010791,zg,59055.30159,14.498025,0.016243871,-0.061966307,14.2649995803833,0.017
538202200014358,zr,59055.32661,13.560068,0.013413634,0.0889479,13.457000160217284,0.021
538102200010791,zg,59063.25583,14.473206,0.016242951,-0.053682566,14.2649995803833,0.017
538202200014358,zr,59063.28089,13.568111,0.013417128,0.08549379,13.457000160217284,0.021
538202200014358,zr,59066.23882,13.559727,0.013413485,0.08939374,13.457000160217284,0.021
538102200010791,zg,59069.29974,14.467472,0.016242782,-0.036289055,14.2649995803833,0.017
538202200014358,zr,59072.21177,13.575478,0.013420341,0.09111306,13.457000160217284,0.021
538102200010791,zg,59075.19264,14.522311,0.016245082,-0.05367338,14.2649995803833,0.017
538202200014358,zr,59075.25122,13.563164,0.013414976,0.08687904,13.457000160217284,0.021
538202200014358,zr,59078.29262,13.569753,0.013417843,0.08396035,13.457000160217284,0.021
538202200014358,zr,59081.21202,13.595449,0.013429103,0.083651036,13.457000160217284,0.021
538102200010791,zg,59081.21376,14.54625,0.016246583,-0.07357079,14.2649995803833,0.017
538102200010791,zg,59094.20425,14.475278,0.016243016,-0.053027406,14.2649995803833,0.017
538202200014358,zr,59094.29369,13.597803,0.013430143,0.08327681,13.457000160217284,0.021
538202200014358,zr,59098.1842,13.59613,0.013429404,0.086845696,13.457000160217284,0.021
538102200010791,zg,59098.22479,14.512821,0.016244574,-0.0366447,14.2649995803833,0.017
538102200010791,zg,59111.13329,14.529185,0.016245482,-0.0610797,14.2649995803833,0.017
538202200014358,zr,59111.21643,13.570942,0.013418361,0.100047335,13.457000160217284,0.021
538202200014358,zr,59119.16597,13.579938,0.01342229,0.08555759,13.457000160217284,0.021
538102200010791,zg,59119.19574,14.503174,0.016244102,-0.036093827,14.2649995803833,0.017
538102200010791,zg,59123.10867,14.489464,0.01624352,-0.06192921,14.2649995803833,0.017
538202200014358,zr,59123.25573,13.591088,0.013427184,0.08725209,13.457000160217284,0.021
538202200014358,zr,59125.11393,13.581423,0.013422941,0.08753565,13.457000160217284,0.021
538102200010791,zg,59125.17205,14.495524,0.016243765,-0.03612593,14.2649995803833,0.017
538202200014358,zr,59127.09789,13.599435,0.013430864,0.08022798,13.457000160217284,0.021
538202200014358,zr,59129.11482,13.586167,0.0134250205,0.085100375,13.457000160217284,0.021
538102200010791,zg,59129.18709,14.561489,0.016247697,-0.054169334,14.2649995803833,0.017
538102200010791,zg,59131.16631,14.535479,0.016245868,-0.04630172,14.2649995803833,0.017
538102200010791,zg,59135.10742,14.568268,0.016248234,-0.055376977,14.2649995803833,0.017
538202200014358,zr,59135.12762,13.623892,0.0134417275,0.08339954,13.457000160217284,0.021
538202200014358,zr,59137.10767,13.620286,0.013440117,0.08335314,13.457000160217284,0.021
538102200010791,zg,59137.13113,14.535908,0.016245896,-0.035679784,14.2649995803833,0.017
538202200014358,zr,59139.08956,13.599081,0.013430706,0.083496585,13.457000160217284,0.021
538102200010791,zg,59139.124,14.5202875,0.01624497,-0.060533766,14.2649995803833,0.017
538202200014358,zr,59141.1215,13.597297,0.013429918,0.08631542,13.457000160217284,0.021
538102200010791,zg,59143.16553,14.540976,0.016246226,-0.033816975,14.2649995803833,0.017
538102200010791,zg,59145.12753,14.526865,0.016245345,-0.054085452,14.2649995803833,0.017
538202200014358,zr,59150.11091,13.58128,0.0134228775,0.089996666,13.457000160217284,0.021
538102200010791,zg,59150.13094,14.492334,0.016243633,-0.0419068,14.2649995803833,0.017
538202200014358,zr,59152.174,13.610376,0.013435709,0.09894281,13.457000160217284,0.021
538202200014358,zr,59154.16076,13.590361,0.013426864,0.09593966,13.457000160217284,0.021
538102200010791,zg,59156.09969,14.525759,0.016245281,-0.05732146,14.2649995803833,0.017
538202200014358,zr,59158.09779,13.604227,0.013432982,0.09210244,13.457000160217284,0.021
538202200014358,zr,59164.11614,13.600823,0.013431476,0.087738745,13.457000160217284,0.021
538102200010791,zg,59167.14004,14.493807,0.016243694,-0.019162854,14.2649995803833,0.017
538202200014358,zr,59178.06669,13.59658,0.013429603,0.085431606,13.457000160217284,0.021
538202200014358,zr,59178.07139,13.608445,0.013434852,0.08903691,13.457000160217284,0.021
538202200014358,zr,59178.0761,13.600705,0.013431424,0.08849414,13.457000160217284,0.021
538202200014358,zr,59178.0808,13.597021,0.013429797,0.08508036,13.457000160217284,0.021
538202200014358,zr,59178.08551,13.597406,0.013429968,0.09190273,13.457000160217284,0.021
538202200014358,zr,59180.06729,13.605702,0.013433635,0.09928472,13.457000160217284,0.021
538202200014358,zr,59180.07198,13.570272,0.013418069,0.107147284,13.457000160217284,0.021
538202200014358,zr,59180.07666,13.615006,0.013437766,0.09499545,13.457000160217284,0.021
538202200014358,zr,59180.08135,13.579,0.013421879,0.102520555,13.457000160217284,0.021
538202200014358,zr,59182.06703,13.60431,0.013433019,0.08858145,13.457000160217284,0.021
538202200014358,zr,59182.07173,13.560355,0.013413758,0.11083178,13.457000160217284,0.021
538202200014358,zr,59182.07642,13.577466,0.013421209,0.10771264,13.457000160217284,0.021
538202200014358,zr,59182.08111,13.5495405,0.013409078,0.11038639,13.457000160217284,0.021
538202200014358,zr,59182.08581,13.61411,0.013437367,0.097936295,13.457000160217284,0.021
538202200014358,zr,59184.06734,13.599741,0.013430999,0.087704666,13.457000160217284,0.021
538202200014358,zr,59184.07204,13.594103,0.013428511,0.09178041,13.457000160217284,0.021
538202200014358,zr,59184.07675,13.5774145,0.013421186,0.09222183,13.457000160217284,0.021
538202200014358,zr,59184.08145,13.588717,0.013426141,0.096681945,13.457000160217284,0.021
538202200014358,zr,59184.08615,13.587793,0.013425735,0.09549728,13.457000160217284,0.021
538202200014358,zr,59185.06588,13.62412,0.013441829,0.08820344,13.457000160217284,0.021
538202200014358,zr,59185.07059,13.62454,0.013442017,0.09181327,13.457000160217284,0.021
538202200014358,zr,59185.07531,13.6105995,0.013435808,0.097068906,13.457000160217284,0.021
538202200014358,zr,59185.08002,13.62469,0.013442084,0.095860966,13.457000160217284,0.021
538202200014358,zr,59185.08473,13.602235,0.0134321,0.08935814,13.457000160217284,0.021
538202200014358,zr,59187.06536,13.550498,0.013409491,0.106209256,13.457000160217284,0.021
538202200014358,zr,59187.07005,13.562099,0.013414514,0.103343554,13.457000160217284,0.021
538202200014358,zr,59187.07475,13.6064205,0.013433953,0.09929688,13.457000160217284,0.021
538202200014358,zr,59187.07944,13.555434,0.013411626,0.11872276,13.457000160217284,0.021
538202200014358,zr,59187.08414,13.551551,0.013409946,0.11623423,13.457000160217284,0.021
538202200014358,zr,59188.06605,13.625313,0.013442363,0.09063208,13.457000160217284,0.021
538202200014358,zr,59188.07541,13.610804,0.013435898,0.08243484,13.457000160217284,0.021
538202200014358,zr,59189.07026,13.591521,0.013427374,0.09799941,13.457000160217284,0.021
538202200014358,zr,59189.07498,13.624297,0.013441908,0.0849572,13.457000160217284,0.021
538202200014358,zr,59189.07969,13.595689,0.01342921,0.09978799,13.457000160217284,0.021
538202200014358,zr,59189.0844,13.589145,0.013426329,0.10004011,13.457000160217284,0.021
538202200014358,zr,59248.54732,13.601211,0.013431647,0.08989336,13.457000160217284,0.021
538202200014358,zr,59248.55034,13.595377,0.013429072,0.08918435,13.457000160217284,0.021
538202200014358,zr,59248.55336,13.605017,0.013433332,0.08890573,13.457000160217284,0.021
538202200014358,zr,59248.55638,13.589816,0.013426623,0.090281665,13.457000160217284,0.021
538202200014358,zr,59248.55939,13.600823,0.013431476,0.08716847,13.457000160217284,0.021
538202200014358,zr,59249.54591,13.615012,0.013437768,0.08536122,13.457000160217284,0.021
538202200014358,zr,59249.54887,13.616914,0.013438614,0.07899065,13.457000160217284,0.021
538202200014358,zr,59249.55184,13.605766,0.013433664,0.084883004,13.457000160217284,0.021
538202200014358,zr,59249.5548,13.622502,0.013441105,0.085440874,13.457000160217284,0.021
538202200014358,zr,59249.55776,13.6046,0.013433147,0.09120316,13.457000160217284,0.021
538202200014358,zr,59250.54418,13.593954,0.013428446,0.09353056,13.457000160217284,0.021
538202200014358,zr,59250.54717,13.630543,0.013444703,0.089411125,13.457000160217284,0.021
538202200014358,zr,59250.55017,13.623887,0.013441725,0.09194521,13.457000160217284,0.021
538202200014358,zr,59250.55317,13.629932,0.01344443,0.09332431,13.457000160217284,0.021
538202200014358,zr,59250.55618,13.610356,0.0134357,0.09477212,13.457000160217284,0.021
538202200014358,zr,59251.54564,13.590075,0.013426737,0.09052412,13.457000160217284,0.021
538202200014358,zr,59251.54858,13.587823,0.013425748,0.09142653,13.457000160217284,0.021
538202200014358,zr,59251.55151,13.543226,0.013406357,0.0979985,13.457000160217284,0.021
538202200014358,zr,59251.55446,13.546558,0.013407792,0.09773387,13.457000160217284,0.021
538202200014358,zr,59251.5574,13.66066,0.0134582985,0.08294299,13.457000160217284,0.021
538202200014358,zr,59252.54373,13.59848,0.013430442,0.091020584,13.457000160217284,0.021
538202200014358,zr,59252.54669,13.602357,0.013432154,0.09390179,13.457000160217284,0.021
538202200014358,zr,59252.54965,13.607716,0.013434527,0.087409504,13.457000160217284,0.021
538202200014358,zr,59252.55261,13.599565,0.013430921,0.092233524,13.457000160217284,0.021
538202200014358,zr,59252.55558,13.6055765,0.01343358,0.09037952,13.457000160217284,0.021
538202200014358,zr,59253.54452,13.629245,0.013444122,0.0846762,13.457000160217284,0.021
538202200014358,zr,59253.54748,13.620289,0.013440119,0.090453915,13.457000160217284,0.021
538202200014358,zr,59253.55044,13.6173115,0.013438792,0.088583186,13.457000160217284,0.021
538202200014358,zr,59253.55341,13.612486,0.013436645,0.09125392,13.457000160217284,0.021
538202200014358,zr,59253.55637,13.611831,0.013436354,0.093436375,13.457000160217284,0.021
538202200014358,zr,59254.55238,13.63546,0.01344691,0.05843139,13.457000160217284,0.021
538102200010791,zg,59263.52872,14.530169,0.01624554,-0.048340555,14.2649995803833,0.017
538202200014358,zr,59266.53238,13.597658,0.013430079,0.10870614,13.457000160217284,0.021
538102200010791,zg,59269.49394,14.530901,0.016245585,-0.040196385,14.2649995803833,0.017
538102200010791,zg,59274.48578,14.561179,0.016247675,-0.044256758,14.2649995803833,0.017
538202200014358,zr,59274.52065,13.631885,0.013445306,0.08691784,13.457000160217284,0.021
538202200014358,zr,59276.48366,13.593048,0.013428046,0.09311508,13.457000160217284,0.021
538102200010791,zg,59276.50391,14.534858,0.01624583,-0.06349454,14.2649995803833,0.017
538202200014358,zr,59280.52062,13.618471,0.013439309,0.08027536,13.457000160217284,0.021
538202200014358,zr,59291.47696,13.5984955,0.013430449,0.09384022,13.457000160217284,0.021
538102200010791,zg,59291.50284,14.578419,0.016249087,-0.044321377,14.2649995803833,0.017
538202200014358,zr,59295.50301,13.60169,0.013431859,0.077251785,13.457000160217284,0.021
538202200014358,zr,59302.46968,13.615181,0.013437844,0.082627766,13.457000160217284,0.021
538102200010791,zg,59302.4976,14.556793,0.01624734,-0.04414758,14.2649995803833,0.017
538202200014358,zr,59305.46323,13.632839,0.013445734,0.08994967,13.457000160217284,0.021
538102200010791,zg,59305.48581,14.574775,0.016248772,-0.05523658,14.2649995803833,0.017
538202200014358,zr,59307.46457,13.609353,0.013435254,0.08246475,13.457000160217284,0.021
538102200010791,zg,59307.48728,14.550912,0.01624691,-0.06700516,14.2649995803833,0.017
538102200010791,zg,59309.45796,14.548909,0.016246768,-0.06107524,14.2649995803833,0.017
538202200014358,zr,59311.498,13.62169,0.013440745,0.09010905,13.457000160217284,0.021
538202200014358,zr,59314.46368,13.617547,0.013438897,0.090891,13.457000160217284,0.021
538102200010791,zg,59314.48484,14.55911,0.016247515,-0.044714093,14.2649995803833,0.017
538102200010791,zg,59316.38643,14.569715,0.016248351,-0.055932246,14.2649995803833,0.017
538202200014358,zr,59316.4859,13.6037655,0.013432778,0.093235984,13.457000160217284,0.021
538102200010791,zg,59320.44414,14.568163,0.016248224,-0.0825201,14.2649995803833,0.017
538202200014358,zr,59320.48356,13.626671,0.01344297,0.08241392,13.457000160217284,0.021
538102200010791,zg,59322.44312,14.596998,0.016250793,-0.045877423,14.2649995803833,0.017
538202200014358,zr,59322.48234,13.632753,0.013445695,0.08975169,13.457000160217284,0.021
538202200014358,zr,59324.3527,13.633206,0.013445898,0.08851842,13.457000160217284,0.021
538102200010791,zg,59324.48459,14.567988,0.016248213,-0.07453843,14.2649995803833,0.017
538202200014358,zr,59329.4386,13.630639,0.013444747,0.07841833,13.457000160217284,0.021
538202200014358,zr,59335.39745,13.633166,0.01344588,0.08286121,13.457000160217284,0.021
538102200010791,zg,59337.41162,14.558849,0.016247494,-0.0559784,14.2649995803833,0.017
1533111200023742,zg,59338.45681,14.541971,0.0100199105,-0.05102414,14.444000434875488,0.015
1533111200023742,zg,59338.45727,14.53674,0.010018356,-0.0473427,14.444000434875488,0.015
538202200014358,zr,59339.45982,13.632545,0.013445602,0.09071016,13.457000160217284,0.021
538202200014358,zr,59341.44621,13.602029,0.013432009,0.09378409,13.457000160217284,0.021
538102200010791,zg,59341.46683,14.5322485,0.016245669,-0.05122638,14.2649995803833,0.017
538202200014358,zr,59344.4227,13.60671,0.013434081,0.087298594,13.457000160217284,0.021
538102200010791,zg,59344.44599,14.587093,0.01624986,-0.10385902,14.2649995803833,0.017
538202200014358,zr,59346.42525,13.631704,0.013445225,0.089412585,13.457000160217284,0.021
538102200010791,zg,59346.46085,14.575444,0.01624883,-0.073332645,14.2649995803833,0.017
538102200010791,zg,59349.40334,14.572506,0.016248584,-0.0724246,14.2649995803833,0.017
538202200014358,zr,59349.44518,13.635445,0.013446904,0.08101104,13.457000160217284,0.021
538102200010791,zg,59353.40216,14.59153,0.01625027,-0.05431485,14.2649995803833,0.017
538202200014358,zr,59353.42411,13.634964,0.013446687,0.089233354,13.457000160217284,0.021
538102200010791,zg,59358.44456,14.531262,0.016245607,-0.04444775,14.2649995803833,0.017
1533211200025644,zr,59361.3995,13.635184,0.011037618,0.0829726,13.563999557495116,0.019
1533211200025644,zr,59361.39996,13.639729,0.011038174,0.07933064,13.563999557495116,0.019
538202200014358,zr,59361.40278,13.628473,0.013443776,0.089664996,13.457000160217284,0.021
538102200010791,zg,59361.44722,14.578862,0.016249124,-0.06555664,14.2649995803833,0.017
538202200014358,zr,59363.40314,13.62763,0.013443399,0.08744453,13.457000160217284,0.021
538102200010791,zg,59363.46195,14.570132,0.016248386,-0.059794497,14.2649995803833,0.017
1533211200025644,zr,59365.4396,13.595361,0.011032955,0.101869814,13.563999557495116,0.019
538102200010791,zg,59366.3357,14.573031,0.016248627,-0.06025736,14.2649995803833,0.017
538202200014358,zr,59366.39941,13.624125,0.013441832,0.09233603,13.457000160217284,0.021
1533111200023742,zg,59367.44152,14.539778,0.010019257,-0.02742234,14.444000434875488,0.015
1533111200023742,zg,59367.44199,14.541288,0.0100197075,-0.033703253,14.444000434875488,0.015
538102200010791,zg,59368.36547,14.555873,0.01624727,-0.05350002,14.2649995803833,0.017
538202200014358,zr,59370.37491,13.63819,0.013448138,0.08475285,13.457000160217284,0.021
538102200010791,zg,59370.42034,14.597851,0.016250879,-0.06947524,14.2649995803833,0.017
538202200014358,zr,59373.39405,13.64486,0.013451142,0.08181399,13.457000160217284,0.021
1533211200025644,zr,59373.39931,13.614439,0.01103514,0.0992998,13.563999557495116,0.019
1533211200025644,zr,59373.39978,13.632161,0.011037249,0.09232955,13.563999557495116,0.019
538102200010791,zg,59373.44044,14.6018,0.016251266,-0.07556756,14.2649995803833,0.017
538102200010791,zg,59375.37119,14.564786,0.016247956,-0.0777358,14.2649995803833,0.017
1533111200023742,zg,59376.37851,14.57321,0.010029559,-0.05294201,14.444000434875488,0.015
1533111200023742,zg,59376.37898,14.559057,0.010025113,-0.065900825,14.444000434875488,0.015
538102200010791,zg,59377.36376,14.554443,0.016247166,-0.058999855,14.2649995803833,0.017
538202200014358,zr,59377.38517,13.622361,0.013441044,0.079373695,13.457000160217284,0.021
538202200014358,zr,59379.37818,13.635819,0.013447071,0.07651206,13.457000160217284,0.021
1533211200025644,zr,59379.37958,13.625179,0.011036408,0.0877838,13.563999557495116,0.019
1533211200025644,zr,59379.38004,13.596871,0.011033125,0.09555546,13.563999557495116,0.019
1533211200025644,zr,59380.37587,13.585962,0.011031911,0.10508949,13.563999557495116,0.019
1533211200025644,zr,59380.37634,13.601637,0.011033663,0.10656555,13.563999557495116,0.019
1533211200025644,zr,59385.35522,13.606693,0.011034242,0.097648025,13.563999557495116,0.019
1533211200025644,zr,59385.35568,13.595509,0.011032971,0.09983556,13.563999557495116,0.019
1533111200023742,zg,59386.3312,14.541944,0.010019902,-0.040690154,14.444000434875488,0.015
1533111200023742,zg,59386.33168,14.552096,0.01002297,-0.050845247,14.444000434875488,0.015
538102200010791,zg,59386.42527,14.582395,0.016249435,-0.097838834,14.2649995803833,0.017
538102200010791,zg,59390.2617,14.541393,0.016246254,-0.053103287,14.2649995803833,0.017
538202200014358,zr,59390.34559,13.621165,0.01344051,0.079973556,13.457000160217284,0.021
538102200010791,zg,59392.29311,14.583467,0.016249532,-0.051445864,14.2649995803833,0.017
538202200014358,zr,59392.3801,13.615126,0.01343782,0.084525846,13.457000160217284,0.021
1533211200025644,zr,59392.40708,13.599426,0.011033413,0.09574367,13.563999557495116,0.019
1533211200025644,zr,59392.40755,13.593675,0.011032766,0.103559375,13.563999557495116,0.019
1533111200023742,zg,59393.33369,14.554937,0.010023841,-0.04633469,14.444000434875488,0.015
1533111200023742,zg,59393.33417,14.549611,0.010022214,-0.04279027,14.444000434875488,0.015
1533211200025644,zr,59393.40004,13.633745,0.011037442,0.088717274,13.563999557495116,0.019
1533211200025644,zr,59393.40051,13.622616,0.011036104,0.096148066,13.563999557495116,0.019
538202200014358,zr,59394.33871,13.6046,0.013433147,0.08477277,13.457000160217284,0.021
538102200010791,zg,59396.30025,14.560402,0.016247613,-0.06648801,14.2649995803833,0.017
538202200014358,zr,59396.32182,13.612267,0.0134365475,0.08249033,13.457000160217284,0.021
1533211200025644,zr,59397.39923,13.593992,0.011032801,0.092528634,13.563999557495116,0.019
1533211200025644,zr,59397.39971,13.589767,0.01103233,0.08896925,13.563999557495116,0.019
538102200010791,zg,59399.30464,14.553173,0.016247073,-0.08264037,14.2649995803833,0.017
538202200014358,zr,59399.34625,13.628012,0.01344357,0.082817696,13.457000160217284,0.021
538202200014358,zr,59401.33833,13.646465,0.013451868,0.08414308,13.457000160217284,0.021
538102200010791,zg,59401.37834,14.592722,0.016250385,-0.067596115,14.2649995803833,0.017
538202200014358,zr,59403.32332,13.602267,0.013432115,0.08600029,13.457000160217284,0.021
538102200010791,zg,59403.36627,14.533566,0.01624575,-0.034641534,14.2649995803833,0.017
538102200010791,zg,59405.3235,14.557388,0.016247384,-0.0657209,14.2649995803833,0.017
538202200014358,zr,59405.34253,13.614736,0.0134376455,0.086126104,13.457000160217284,0.021
538102200010791,zg,59407.28202,14.555208,0.016247222,-0.06680319,14.2649995803833,0.017
538202200014358,zr,59407.30223,13.632607,0.013445629,0.07815789,13.457000160217284,0.021
538202200014358,zr,59409.30207,13.625532,0.01344246,0.0807216,13.457000160217284,0.021
538202200014358,zr,59411.25887,13.611006,0.013435988,0.08182886,13.457000160217284,0.021
538102200010791,zg,59411.30304,14.53344,0.016245743,-0.050910573,14.2649995803833,0.017
538202200014358,zr,59414.30176,13.620955,0.013440417,0.08026338,13.457000160217284,0.021
538202200014358,zr,59419.30856,13.645127,0.013451263,0.078304805,13.457000160217284,0.021
1533111200023742,zg,59422.30416,14.561665,0.01002592,-0.04827936,14.444000434875488,0.015
1533111200023742,zg,59422.3103,14.563361,0.01002645,-0.05766642,14.444000434875488,0.015
1533211200025644,zr,59424.35412,13.623182,0.011036172,0.10200939,13.563999557495116,0.019
1533211200025644,zr,59424.35459,13.630437,0.0110370405,0.08912113,13.563999557495116,0.019
538102200010791,zg,59425.27166,14.580108,0.016249232,-0.046977207,14.2649995803833,0.017
538202200014358,zr,59425.33685,13.625443,0.013442421,0.0876312,13.457000160217284,0.021
538202200014358,zr,59427.23303,13.641976,0.013449842,0.08305228,13.457000160217284,0.021
538102200010791,zg,59427.29471,14.567144,0.016248142,-0.052778356,14.2649995803833,0.017
538202200014358,zr,59430.23638,13.637517,0.013447834,0.0847574,13.457000160217284,0.021
538102200010791,zg,59430.29487,14.562554,0.016247781,-0.05691503,14.2649995803833,0.017
538102200010791,zg,59435.21505,14.592353,0.01625035,-0.064613745,14.2649995803833,0.017
1533211200025644,zr,59435.28038,13.639917,0.011038197,0.09301403,13.563999557495116,0.019
1533211200025644,zr,59435.28085,13.647243,0.011039105,0.09317952,13.563999557495116,0.019
538102200010791,zg,59438.21701,14.573859,0.016248696,-0.054833516,14.2649995803833,0.017
538202200014358,zr,59438.2414,13.616475,0.013438419,0.082370795,13.457000160217284,0.021
1533111200023742,zg,59440.21152,14.585924,0.010033665,-0.030214809,14.444000434875488,0.015
1533111200023742,zg,59440.212,14.583518,0.01003288,-0.039470874,14.444000434875488,0.015
538202200014358,zr,59440.25222,13.661029,0.013458466,0.08017096,13.457000160217284,0.021
538102200010791,zg,59440.27401,14.5905,0.016250174,-0.053678602,14.2649995803833,0.017
538102200010791,zg,59442.28324,14.577439,0.016249,-0.051193018,14.2649995803833,0.017
538102200010791,zg,59444.19561,14.564293,0.016247915,-0.058043186,14.2649995803833,0.017
538202200014358,zr,59444.21592,13.628898,0.013443966,0.07664908,13.457000160217284,0.021
538202200014358,zr,59447.23288,13.627457,0.013443321,0.08353013,13.457000160217284,0.021
1533211200025644,zr,59448.28852,13.61641,0.011035372,0.09689021,13.563999557495116,0.019
1533211200025644,zr,59448.28899,13.614121,0.011035102,0.095173225,13.563999557495116,0.019
538102200010791,zg,59450.23159,14.542221,0.016246308,-0.048013598,14.2649995803833,0.017
538202200014358,zr,59450.29368,13.619901,0.013439946,0.09348629,13.457000160217284,0.021
538202200014358,zr,59452.23051,13.660421,0.0134581905,0.07746857,13.457000160217284,0.021
538102200010791,zg,59452.29402,14.585972,0.016249757,-0.04266166,14.2649995803833,0.017
538102200010791,zg,59454.21139,14.618552,0.01625302,-0.06313783,14.2649995803833,0.017
538202200014358,zr,59454.29303,13.643772,0.013450651,0.090655066,13.457000160217284,0.021
538102200010791,zg,59458.17466,14.610825,0.016252192,-0.10457739,14.2649995803833,0.017
1533211200025644,zr,59459.22946,13.607541,0.01103434,0.0954086,13.563999557495116,0.019
1533211200025644,zr,59459.22993,13.604621,0.011034004,0.0974363,13.563999557495116,0.019
538202200014358,zr,59460.2374,13.659143,0.013457609,0.085897274,13.457000160217284,0.021
538102200010791,zg,59460.25658,14.621446,0.01625334,-0.05685468,14.2649995803833,0.017
538202200014358,zr,59462.21618,13.6507015,0.013453783,0.08398853,13.457000160217284,0.021
538102200010791,zg,59462.27296,14.56271,0.01624779,-0.0421049,14.2649995803833,0.017
538102200010791,zg,59464.17664,14.542237,0.016246308,-0.045429867,14.2649995803833,0.017
538202200014358,zr,59464.27886,13.643076,0.013450338,0.09554483,13.457000160217284,0.021
